target,h,M_mean,M_p99,M_max
sb,1,0.013562752865254879,0.0,285.62506103515625
sb,2,0.016935838386416435,0.0,176.24996948242188
sb,3,0.008832071907818317,0.0,151.12501525878906
sb,4,0.00799668487161398,0.0,63.500003814697266
sb,5,0.0055741360411047935,0.0,244.125
sb,6,0.004775421693921089,0.0,477.6251525878906
sb,7,0.0011676348512992263,0.0,94.12500762939453
sb,8,0.000286774622509256,0.0,11.625001907348633
sb,9,0.0009395352681167424,0.0,114.49999237060547
sb,10,7.261045539053157e-05,0.0,5.875
sb,11,5.9408554079709575e-05,0.0,3.875
sb,12,0.00018262627418152988,0.0,25.249996185302734
sb,13,9.534705895930529e-06,0.0,1.625
sb,14,0.0,0.0,0.0
sb,15,0.0,0.0,0.0
sb,16,0.0,0.0,0.0
sb,17,0.0,0.0,0.0
sb,18,0.0,0.0,0.0
sb,19,0.0,0.0,0.0
sb,20,0.0,0.0,0.0
sb,21,0.0,0.0,0.0
sb,22,0.0,0.0,0.0
sb,23,0.0,0.0,0.0
sb,24,0.0,0.0,0.0
sb,25,0.0,0.0,0.0
sb,26,0.0,0.0,0.0
sb,27,0.0,0.0,0.0
sb,28,0.0,0.0,0.0
sb,29,0.0,0.0,0.0
sb,30,0.0,0.0,0.0
sb,31,0.0,0.0,0.0
sb,32,0.0,0.0,0.0
sb,33,0.0,0.0,0.0
sb,34,0.0,0.0,0.0
sb,35,0.0,0.0,0.0
sb,36,0.0,0.0,0.0
ns,1,0.0008427213761024177,0.0,34.75
ns,2,0.00017822565860114992,0.0,7.0
ns,3,1.0268145160807762e-05,0.0,0.625
ns,4,8.067828275670763e-06,0.0,1.375
ns,5,0.0,0.0,0.0
ns,6,0.0,0.0,0.0
ns,7,0.0,0.0,0.0
ns,8,0.0,0.0,0.0
ns,9,0.0,0.0,0.0
ns,10,0.0,0.0,0.0
ns,11,0.0,0.0,0.0
ns,12,0.0,0.0,0.0
ns,13,0.0,0.0,0.0
ns,14,0.0,0.0,0.0
ns,15,0.0,0.0,0.0
ns,16,0.0,0.0,0.0
ns,17,0.0,0.0,0.0
ns,18,0.0,0.0,0.0
ns,19,0.0,0.0,0.0
ns,20,0.0,0.0,0.0
ns,21,0.0,0.0,0.0
ns,22,0.0,0.0,0.0
ns,23,0.0,0.0,0.0
ns,24,0.0,0.0,0.0
ns,25,0.0,0.0,0.0
ns,26,0.0,0.0,0.0
ns,27,0.0,0.0,0.0
ns,28,0.0,0.0,0.0
ns,29,0.0,0.0,0.0
ns,30,0.0,0.0,0.0
ns,31,0.0,0.0,0.0
ns,32,0.0,0.0,0.0
ns,33,0.0,0.0,0.0
ns,34,0.0,0.0,0.0
ns,35,0.0,0.0,0.0
ns,36,0.0,0.0,0.0
os,1,0.012547673657536507,0.0,748.3748779296875
os,2,0.0024936923291534185,0.0,189.99996948242188
os,3,0.00045766591210849583,0.0,22.625
os,4,0.00190987519454211,0.0,318.7500305175781
os,5,0.0014390069991350174,0.0,228.2499542236328
os,6,8.947955211624503e-05,0.0,11.75
os,7,0.0001188170863315463,0.0,20.249996185302734
os,8,0.0,0.0,0.0
os,9,8.801266631053295e-06,0.0,1.4999998807907104
os,10,0.0,0.0,0.0
os,11,0.0,0.0,0.0
os,12,0.0,0.0,0.0
os,13,0.0,0.0,0.0
os,14,0.0,0.0,0.0
os,15,0.0,0.0,0.0
os,16,0.0,0.0,0.0
os,17,0.0,0.0,0.0
os,18,0.0,0.0,0.0
os,19,0.0,0.0,0.0
os,20,0.0,0.0,0.0
os,21,0.0,0.0,0.0
os,22,0.0,0.0,0.0
os,23,0.0,0.0,0.0
os,24,0.0,0.0,0.0
os,25,0.0,0.0,0.0
os,26,0.0,0.0,0.0
os,27,0.0,0.0,0.0
os,28,0.0,0.0,0.0
os,29,0.0,0.0,0.0
os,30,0.0,0.0,0.0
os,31,0.0,0.0,0.0
os,32,0.0,0.0,0.0
os,33,0.0,0.0,0.0
os,34,0.0,0.0,0.0
os,35,0.0,0.0,0.0
os,36,0.0,0.0,0.0
